PEDIDO_ID,PEDIDO,PEDIDO_CRM,SUBPEDIDO_ID,SOLICITUD_ID,PROGRAMACION,TIPO_TRABAJO,TIPO_TRABAJO_ORIGINAL,TIPO_ELEMENTO_ID,PRODUCTO,PRODUCTO_ID,UEN_CALCULADA,ESTRATO,MUNICIPIO_ID,PAGINA_SERVICIO,DIRECCION_SERVICIO,TIEMPO_COLA,TIEMPO_INGRESO,FUENTE,CONCEPTO_ID,FECHA_ESTADO,FECHA_INGRESO,FECHA_CARGA,FECHA_CITA,STATUS,MOTIVO_MALO,INCIDENTE,RADICADO_TEMPORAL,PEDIDOFNX,CONCEPTO_CRM,ZONA
129523732,12952373212,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,315:06:22,315:09:41,FENIX_NAL,PETEC,"2018-04-25 06:53:33","2018-04-25 06:50:14","2018-04-25 07:42:09",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129523818,12952381812,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,314:08:22,314:11:53,FENIX_NAL,PETEC,"2018-04-25 07:51:33","2018-04-25 07:48:02","2018-04-25 10:19:32",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129533424,12953342412,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,281:29:09,281:37:16,FENIX_NAL,PETEC,"2018-04-26 16:30:46","2018-04-26 16:22:39","2018-04-27 06:28:37",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129528296,12952829616,,1,6,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C2,4,,,,263:49:22,306:43:00,FENIX_NAL,PETEC,"2018-04-27 10:10:33","2018-04-25 15:16:55","2018-04-27 10:38:16",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129598946,12959894612,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,121:40:08,121:43:58,FENIX_NAL,PETEC,"2018-05-03 08:19:47","2018-05-03 08:15:57","2018-05-03 08:58:41",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129593876,129593876113,,1,13,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C3,4,,,,113:52:23,138:20:22,FENIX_NAL,PETEC,"2018-05-03 16:07:32","2018-05-02 15:39:33","2018-05-03 17:02:47",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129601991,12960199114,,1,4,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C3,0,,,,91:02:01,116:34:16,FENIX_NAL,PETEC,"2018-05-04 14:57:54","2018-05-03 13:25:39","2018-05-04 15:52:24",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129613325,12961332514,,1,4,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,24:49:43,89:35:07,FENIX_NAL,PETEC,"2018-05-07 09:10:12","2018-05-04 16:24:48","2018-05-07 09:41:14",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129636306,12963630661,,6,1,,NUEVO,NUEVO,TO,Telefonia,TO,C3,5,MEDANTCOL,053714106000500000,"CL 34 A CR 76 -50",22:35:45,22:40:58,FENIX_NAL,PETEC,"2018-05-07 11:24:10","2018-05-07 11:18:57","2018-05-07 11:25:09",9999-00-00,MALO,"PEDIDO NO SE DEJA GESTIONAR"," ",AAA,N,N,NOROCCIDENTE
129637514,12963751411,1-3HNUFJPXK,1,1,,CAMBIO,CAMBI,TO,Telefonia,TO,HG,3,LUNANTCOL,441114003100050000,"CL 14 CR 13 A -5",20:11:29,15:21:56,FENIX_NAL,PETEC,"2018-05-07 13:48:26","2018-05-07 18:37:59","2018-05-07 13:50:11",9999-00-00,MALO,"NO CARGO COMPONENTES"," ",ZZZ,N,N,NOROCCIDENTE
129637755,12963775512,1-3HLB9O5HI,1,2,,NUEVO,NUEVO,INSIP,Television,TELEV,HG,2,LCEANTCOL,138000000013351127,RURAL_138000000013351127_138000000013351127,19:46:28,83:28:35,FENIX_NAL,PETEC,"2018-05-07 14:13:27","2018-05-04 22:31:20","2018-05-07 14:15:16",9999-00-00,MALO,"PENDIENTE ACCESO"," ",AAA,N,N,NOROCCIDENTE
129610736,12961073612,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C3,,,,,16:23:35,90:54:39,FENIX_NAL,PETEC,"2018-05-07 17:36:20","2018-05-04 15:05:16","2018-05-08 06:21:18",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
59951776,59951776,,19163346,,,NUEVO,TRASLADO,"Internet EDATEL","Internet EDATEL","Internet EDATEL",HG,null,DORADAL,null,null,230:39:53,233:07:56,EDATEL,21-EDATEL,"2018-04-28 19:20:02","2018-04-28 16:51:59","2018-04-28 19:20:02.52",9999-00-00,PENDI_PETEC,Sin,Sin,,N,N,
59968773,59968773,,19165075,,,NUEVO,TRASLADO,"Internet EDATEL","Internet EDATEL","Internet EDATEL",HG,null,APARTADO,null,null,190:39:46,192:43:43,EDATEL,21-EDATEL,"2018-04-30 11:20:09","2018-04-30 09:16:12","2018-04-30 11:20:09.313",9999-00-00,PENDI_PETEC,Sin,Sin,,N,N,
59974150,59974150,,19165711,,,NUEVO,TRASLADO,"Internet EDATEL","Internet EDATEL","Internet EDATEL",HG,null,"GOMEZ PLATA",null,null,188:39:37,191:23:47,EDATEL,21-EDATEL,"2018-04-30 13:20:18","2018-04-30 10:36:08","2018-04-30 13:20:18.07",9999-00-00,PENDI_PETEC,Sin,Sin,,N,N,
59976043,59976043,,19165907,,,NUEVO,TRASLADO,"Línea Básica","Línea Básica","Línea Básica",HG,null,"CIUDAD BOLIVAR",null,null,188:39:37,191:00:01,EDATEL,21-EDATEL,"2018-04-30 13:20:18","2018-04-30 10:59:54","2018-04-30 13:20:18.07",9999-00-00,PENDI_PETEC,Sin,Sin,,N,N,
