PEDIDO_ID,PEDIDO,PEDIDO_CRM,SUBPEDIDO_ID,SOLICITUD_ID,PROGRAMACION,TIPO_TRABAJO,TIPO_TRABAJO_ORIGINAL,TIPO_ELEMENTO_ID,PRODUCTO,PRODUCTO_ID,UEN_CALCULADA,ESTRATO,MUNICIPIO_ID,PAGINA_SERVICIO,DIRECCION_SERVICIO,TIEMPO_COLA,TIEMPO_INGRESO,FUENTE,CONCEPTO_ID,FECHA_ESTADO,FECHA_INGRESO,FECHA_CARGA,FECHA_CITA,STATUS,MOTIVO_MALO,INCIDENTE,RADICADO_TEMPORAL,PEDIDOFNX,CONCEPTO_CRM,ZONA
129183870,12918387012,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,570:44:00,838:59:59,FENIX_NAL,PETEC,"2018-04-13 14:48:23","2018-03-28 13:40:38","2018-04-13 15:27:46",0000-00-00,MALO,"PENDIENTE B2B"," ",,N,N,
129523732,12952373212,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,290:38:50,290:42:09,FENIX_NAL,PETEC,"2018-04-25 06:53:33","2018-04-25 06:50:14","2018-04-25 07:42:09",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129523818,12952381812,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,289:40:50,289:44:21,FENIX_NAL,PETEC,"2018-04-25 07:51:33","2018-04-25 07:48:02","2018-04-25 10:19:32",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129533424,12953342412,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,257:01:37,257:09:44,FENIX_NAL,PETEC,"2018-04-26 16:30:46","2018-04-26 16:22:39","2018-04-27 06:28:37",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129528296,12952829616,,1,6,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C2,4,,,,239:21:50,282:15:28,FENIX_NAL,PETEC,"2018-04-27 10:10:33","2018-04-25 15:16:55","2018-04-27 10:38:16",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129598946,12959894612,,1,2,,NUEVO,NUEVO,EQURED,Conectividad,CONECT,C2,,,,,97:12:36,97:16:26,FENIX_NAL,PETEC,"2018-05-03 08:19:47","2018-05-03 08:15:57","2018-05-03 08:58:41",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129593876,129593876113,,1,13,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C3,4,,,,89:24:51,113:52:50,FENIX_NAL,PETEC,"2018-05-03 16:07:32","2018-05-02 15:39:33","2018-05-03 17:02:47",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129610157,12961015713,1-3HKW1E373,1,3,,CAMBIO,CAMBI,ACCESP,"Servicio de Internet",INTER,HG,,COPANTCOL,,"RURAL_VDA_ MONTAÑITA PARTE BAJA_169042226000000000",68:03:57,63:11:23,FENIX_NAL,PUMED,"2018-05-04 13:28:26","2018-05-04 18:21:00","2018-05-04 13:30:08",9999-00-00,MALO,"PEDIDO NO SE DEJA GESTIONAR"," ",ZZZ,N,N,NOROCCIDENTE
129601991,12960199114,,1,4,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C3,0,,,,66:34:29,92:06:44,FENIX_NAL,PETEC,"2018-05-04 14:57:54","2018-05-03 13:25:39","2018-05-04 15:52:24",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
129614033,12961403314,,1,4,,NUEVO,NUEVO,EQURED,"Televisión empresarial",TV,C3,3,,,,47:54:24,62:35:16,FENIX_NAL,PETEC,"2018-05-05 09:37:59","2018-05-04 18:57:07","2018-05-05 10:11:46",0000-00-00,MALO,"PENDIENTE ACCESO"," ",,N,N,
